
2014-10-22 22:17:36|orderid[22]|str[Buy10012417512221CNYproductnameproducttypeproductdescdpweb.juqu8.com/yeepay3/callback.php021]|hmac[2c6b9c5235e811d072acfbc388eb09d7]
2014-10-22 22:18:47|orderid[127]|str[Buy100124175121271CNY鍙戝竷浠诲姟-浣ｉ噾浠诲姟鍙戝竷浠诲姟鍙戝竷鏀粯dpweb.juqu8.com/yeepay3/callback.php021]|hmac[77b69b67fadf3cf3bbbcfbe15cc3e479]
2014-10-22 22:19:09|orderid[22]|str[Buy10012417512221CNY鍙戝竷浠诲姟-浣ｉ噾浠诲姟鍙戝竷浠诲姟鍙戝竷鏀粯dpweb.juqu8.com/yeepay3/callback.php021]|hmac[ff4dff89e5c92c2b274c1deec5c7c9b9]
2014-10-22 22:19:25|orderid[127]|str[Buy100124175121271CNYproducttypeproductdescdpweb.juqu8.com/yeepay3/callback.php021]|hmac[5a0ca6e0fc309b3b6e4498fa295b2375]
2014-10-22 22:19:43|orderid[127]|str[Buy100124175121271CNY浠诲姟浣ｉ噾producttypeproductdescdpweb.juqu8.com/yeepay3/callback.php021]|hmac[8e759c2ae7bc8918f0ffdc58e08ecd17]
2014-10-22 22:21:15|orderid[]|str[Buy100124175121CNYwewe收到producttypeproductdescdpweb.juqu8.com/yeepay3/callback.php0userId or other1]|hmac[98c58b53aa72f0a07c85d4fd2fc810bb]
2014-10-22 22:21:43|orderid[127]|str[Buy100124175121271CNY浠诲姟浣ｉ噾producttypeproductdescdpweb.juqu8.com/yeepay3/callback.php021]|hmac[8e759c2ae7bc8918f0ffdc58e08ecd17]
2014-10-22 22:23:27|orderid[127]|str[Buy100124175121271CNY浠诲姟浣ｉ噾producttypeproductdescdpweb.juqu8.com/yeepay3/callback.php021]|hmac[8e759c2ae7bc8918f0ffdc58e08ecd17]
2014-10-22 22:24:25|orderid[127]|str[Buy100124175121271CNYdbproducttypeproductdescdpweb.juqu8.com/yeepay3/callback.php021]|hmac[f920b24760c05883e82fba15bfd22bf8]
2014-10-22 22:25:41|orderid[127]|str[Buy100124175121271CNYdbdpweb.juqu8.com/yeepay3/callback.php021]|hmac[d3d86f924d4449b9f61d1ef530df7a56]
2014-10-22 22:27:28|orderid[127]|str[Buy100124175121271CNYdbdpweb.juqu8.com/yeepay3/callback.php021]|hmac[d3d86f924d4449b9f61d1ef530df7a56]
2014-10-22 22:32:45|orderid[127]|str[Buy100124175121271CNYdb_paydpweb.juqu8.com/yeepay3/callback.php021]|hmac[ed738773b62475beefabaabc2f8a2236]
2014-10-22 22:51:42|orderid[127]|str[Buy100124175121271CNYdbpaydpweb.juqu8.com/yeepay3/callback.php021]|hmac[2dde7eab1aec9d243e7046ae98597f2c]
2014-10-22 22:57:26|orderid[127]|str[Buy100124175121271CNYdbpaydpweb.juqu8.com/yeepay3/callback.php021]|hmac[2dde7eab1aec9d243e7046ae98597f2c]
2014-10-22 22:58:40|orderid[134]|str[Buy100124175121341CNYdbpaydpweb.juqu8.com/yeepay3/callback.php04961]|hmac[6110510880206e219e1908eba13ef703]
2014-10-22 23:04:35|orderid[135]|str[Buy100124175121351CNYdbpaydpweb.juqu8.com/yeepay/callback.php04961]|hmac[539a605b790291962e8d15fbf3bb2d8c]
2014-10-22 23:09:45|orderid[135]|str[10012417512Buy1868479116722182H1.0RMBdbpay1354962]|hmac[48280834e50abcbd7a2e670d085b3473]
2014-10-22 23:10:40|orderid[136]|str[Buy100124175121361CNYdbpaydpweb.juqu8.com/yeepay/callback.php04961]|hmac[80807f0c0c84bbd088a4f24fdc79a2ca]
2014-10-22 23:11:28|orderid[136]|str[10012417512Buy1310529181932082I1.0RMBdbpay1364961]|hmac[dc41fcb8ba0920cb97c24413f1913bf7]
2014-10-22 23:11:52|orderid[136]|str[10012417512Buy1310529181932082I1.0RMBdbpay1364962]|hmac[0b1dd8cf0c5e53d84a06aa51d8858d01]
2014-10-22 23:14:15|orderid[135]|str[Buy100124175121351CNYdbpaydpweb.juqu8.com/yeepay/callback.php04961]|hmac[539a605b790291962e8d15fbf3bb2d8c]
2014-10-23 08:47:43|orderid[127]|str[Buy100124175121271CNYdbpaydpweb.juqu8.com/yeepay/callback.php021]|hmac[6819f4607545ccc8101eeb8553c9905f]
2014-10-23 08:48:21|orderid[127]|str[Buy100124175121271CNYdbpaydpweb.juqu8.com/yeepay/callback.php021]|hmac[6819f4607545ccc8101eeb8553c9905f]
2014-10-28 21:42:40|orderid[2014102821423613076]|str[Buy1001241751220141028214236130760.1CNYyjpaydpweb.juqu8.com/yeepay/callback.php04891]|hmac[68671bc2f0aeee53b49aaa407224135e]
2014-10-28 21:45:49|orderid[2014102821454729903]|str[Buy1001241751220141028214547299030.1CNYyjpaydpweb.juqu8.com/yeepay/callback.php04891]|hmac[05942ba2fb4b86167d550568d94138f3]
2014-10-28 21:46:48|orderid[2014102821454729903]|str[10012417512Buy1117292267163304I0.1RMByjpay20141028214547299034891]|hmac[7758145ab659a5e0c7c9a7bcf3551d83]
